2021-04-25 14:17:41,10.177.15.166,52.139.168.125,54,Ether / IP / TCP 10.177.15.166:50994 > 52.139.168.125:https A,50994,443,HTTPS,good
2021-04-25 14:17:41,120.133.59.12,10.177.15.166,60,Ether / IP / TCP 120.133.59.12:https > 10.177.15.166:50995 A / Padding,443,50995,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,13.107.42.23,55,Ether / IP / TCP 10.177.15.166:50988 > 13.107.42.23:https A / _TLSEncryptedContent,50988,443,HTTPS,good
2021-04-25 14:17:41,120.133.59.12,10.177.15.166,60,Ether / IP / TCP 120.133.59.12:https > 10.177.15.166:50996 A / Padding,443,50996,HTTPS,good
2021-04-25 14:17:41,120.133.59.12,10.177.15.166,1502,Ether / IP / TCP / TLS / TLS 120.133.59.12:443 > 10.177.15.166:50995 / TLS / Raw,443,50995,HTTPS,good
2021-04-25 14:17:41,120.133.59.12,10.177.15.166,1502,Ether / IP / TCP 120.133.59.12:https > 10.177.15.166:50995 A / _TLSEncryptedContent,443,50995,HTTPS,good
2021-04-25 14:17:41,120.133.59.12,10.177.15.166,551,Ether / IP / TCP 120.133.59.12:https > 10.177.15.166:50995 PA / _TLSEncryptedContent,443,50995,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,120.133.59.12,54,Ether / IP / TCP 10.177.15.166:50995 > 120.133.59.12:https A,50995,443,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,120.133.59.12,147,Ether / IP / TCP / TLS / TLS / TLS 10.177.15.166:50995 > 120.133.59.12:443 / TLS / TLS Handshake - Hello Request / TLS Handshake - Hello Request / Raw,50995,443,HTTPS,good
2021-04-25 14:17:41,120.133.59.12,10.177.15.166,1502,Ether / IP / TCP / TLS / TLS 120.133.59.12:443 > 10.177.15.166:50996 / TLS / Raw,443,50996,HTTPS,good
2021-04-25 14:17:41,120.133.59.12,10.177.15.166,1502,Ether / IP / TCP 120.133.59.12:https > 10.177.15.166:50996 A / _TLSEncryptedContent,443,50996,HTTPS,good
2021-04-25 14:17:42,120.133.59.12,10.177.15.166,66,Ether / IP / TCP 120.133.59.12:https > 10.177.15.166:50993 SA,443,50993,HTTPS,good
2021-04-25 14:17:42,192.144.198.149,10.177.15.166,60,Ether / IP / TCP 192.144.198.149:7826 > 10.177.15.166:50865 A / Padding,7826,50865,TCP,good
2021-04-25 14:17:42,10.177.15.166,192.144.198.149,54,Ether / IP / TCP 10.177.15.166:50865 > 192.144.198.149:7826 A,50865,7826,TCP,good
2021-04-25 14:17:43,10.177.15.166,192.144.198.149,192,Ether / IP / TCP 10.177.15.166:50869 > 192.144.198.149:7826 PA / Raw,50869,7826,TCP,good
2021-04-25 14:17:43,192.144.198.149,10.177.15.166,186,Ether / IP / TCP 192.144.198.149:7826 > 10.177.15.166:50869 PA / Raw,7826,50869,TCP,good
2021-04-25 14:17:43,10.177.15.166,192.144.198.149,54,Ether / IP / TCP 10.177.15.166:50869 > 192.144.198.149:7826 A,50869,7826,TCP,good
2021-04-25 14:17:43,10.177.15.166,13.107.42.23,55,Ether / IP / TCP 10.177.15.166:50987 > 13.107.42.23:https A / _TLSEncryptedContent,50987,443,HTTPS,good
2021-04-25 14:17:43,10.177.15.166,180.101.49.54,1502,Ether / IP / TCP / TLS 10.177.15.166:50898 > 180.101.49.54:443 / TLS / TLS Application Data,50898,443,HTTPS,good
